"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x103778535","x1326102816423698434",2020-11-10 10:02:03,"ichsanzulfikar","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for iPhone",75,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ichsanzulfikar/status/1326102816423698434","Ichsan Zulfikar ","Indonesia","I'm just an ordinary guy with an extraordinary dreams.","https://t.co/hWnWnKILWi",FALSE,649,495,19,48005,998,2010-01-11 06:28:11,FALSE,"https://t.co/hWnWnKILWi","http://www.youtube.com/ichsanzulfikar",,"https://pbs.twimg.com/profile_banners/103778535/1583066913","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1264990399774351362/XFWGnnUT_normal.jpg"
"x975641953432870912","x1326102586009636864",2020-11-10 10:01:08,"19miktul","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter Web App",99,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,"twitter.com/kementerianuny…","https://t.co/lNu8JnO9IX","https://twitter.com/kementerianunyu/status/1325868996780941313",,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/19miktul/status/1326102586009636864","Takut Anj1n9","East Side Of J-Town","Parma. Denver Nuggets. Orlando Magic. Stapac. Any Sports. Movies. But mostly jokes. Semangat! 🇮🇩","https://t.co/HpOTqORxoz",FALSE,42,383,0,49178,1718,2018-03-19 07:55:43,FALSE,"https://t.co/HpOTqORxoz","http://19menitmenulis.wordpress.com",,"https://pbs.twimg.com/profile_banners/975641953432870912/1521448793",,"http://pbs.twimg.com/profile_images/975650912432676864/-Q5GM90g_normal.jpg"
"x1124689186546638848","x1326102578124398596",2020-11-10 10:01:07,"aingAhdi","@salmeuu__ @bdngfess Hayuu mau dianter kmna,btw urng gojek","Twitter for Android",37,"x1326102376810307584","x1054726578289152000","salmeuu__",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1054726578289152000 x1248335621988311041","salmeuu__ bdngfess","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aingAhdi/status/1326102578124398596","D 1 KA","Bandung rada kagigir","Bandung kagigir saeutik",,FALSE,365,414,0,3047,585,2019-05-04 14:56:12,FALSE,,,,"https://pbs.twimg.com/profile_banners/1124689186546638848/1595604435",,"http://pbs.twimg.com/profile_images/1314567762056892418/9V3FWWPW_normal.jpg"
"x1295382701311057921","x1326102337723617280",2020-11-10 10:00:09,"TAMVVA","@adiandrajordan Eh gojek bukan si? 😅","Twitter for Android",20,"x1326101983313326080","x1244246932647600132","adiandrajordan",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1244246932647600132","adiandrajordan","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TAMVVA/status/1326102337723617280","UTAMAKAYADI","Depok, Indonesia","cuma mahasiswa kupu-kupu dengan tinggi 185 cm","https://t.co/oU132CJtYZ",FALSE,322,180,1,2471,13552,2020-08-17 15:31:29,FALSE,"https://t.co/oU132CJtYZ","https://secreto.site/id/15753662",,"https://pbs.twimg.com/profile_banners/1295382701311057921/1598936045",,"http://pbs.twimg.com/profile_images/1304831987291582467/G2pi9sQf_normal.jpg"
"x2716022454","x1326101895040159745",2020-11-10 09:58:24,"priwtyy","@tiansvn77 Jkt. Kan ada teknologi canggih bernama gojek dimana bisa dipesankan atau dikirim gopay :) 
Dah kan mo ngmg apalu wkwk","Twitter for Android",117,"x1326101422069358592","x1296342121985712128","tiansvn77",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1296342121985712128","tiansvn77","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/priwtyy/status/1326101895040159745","ʝҽɳι","Purwokerto-Tangerang","hello, I heard you are lookin' for me?",,FALSE,1669,1302,5,55691,2020,2014-08-08 03:37:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/2716022454/1589875806","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1314933731795234816/YJ490yh7_normal.jpg"
"x1142271872370741248","x1326101779671478274",2020-11-10 09:57:56,"xxxkibu","Wow gua punya saldo gojek ghaib, GATAU WOY 5 REBU DARIMANA TAU TAU MUNCUL","Twitter for Android",73,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xxxkibu/status/1326101779671478274","ᗧ • • kibu","","...
fan acc | cat cat cat cat









































-she/her",,FALSE,403,662,0,8004,30975,2019-06-22 03:23:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/1142271872370741248/1604220044",,"http://pbs.twimg.com/profile_images/1298117662661214209/QD_BX_yv_normal.jpg"
"x68081538","x1326101629997740033",2020-11-10 09:57:21,"astridsiregar","ASLII INI BENER. Dulu gua ditanya gini sm abang gojek gua bilang aja “ah engga pak saya belajar paling h-4 ujian” Skrg si mau gamau ya, bayangin aja belajar ujian pasien h-4 sih nangisnya ga berenti kaliya https://t.co/kpEx5OF7DE","Twitter Web App",205,,,,TRUE,FALSE,0,0,,,,,"twitter.com/mettakwok/stat…","https://t.co/kpEx5OF7DE","https://twitter.com/mettakwok/status/1326060407602225153",,,,,,,,,,,"in","x1326060407602225153","Setelah masuk tahap praktik klinik baru sadar ternyata opini ""mahasiswa fk belajar tiap hari"" itu benar. Tidak sepenuhnya krn kita rajin tapi lebih karena kepaksa WKWK",2020-11-10 07:13:32,"Twitter for Android",3,7,"x89896921","mettakwok","metta dewi",588,577,22838,"","life is about to make a choice",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/astridsiregar/status/1326101629997740033","Astrid M. K. S.","Indonesia","the chains of habit are too light to be felt until they’re too heavy to be broken — Warren Buffett",,FALSE,818,663,0,25213,6644,2009-08-23 05:30:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/68081538/1402632889","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1305649787346153473/ZLqLvMvk_normal.jpg"
"x1143718771481178112","x1326101010331267074",2020-11-10 09:54:53,"momoruori","Aku dr kosan ke siola ae gak oleh bawa motor dwe lur kdu gojek. Tp aku iso ga ngmong lk jauh teko ibukku. Lah lk nk omah aku ngmong ibukku opo lur. Sepurane ae aku terlalu d manja . Tapi yaopo mane ibukku ga glem aku lecet bos","Twitter for iPhone",226,"x1326100676926078977","x1143718771481178112","momoruori",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/momoruori/status/1326101010331267074","mecin indomie","","kadang semsta selucu itu",,FALSE,32,43,0,665,2126,2019-06-26 03:12:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/1143718771481178112/1602584052",,"http://pbs.twimg.com/profile_images/1322301934452178944/56Vrsogw_normal.jpg"
"x1147873386632118272","x1326100963489280000",2020-11-10 09:54:42,"zahraaprilliqa","Sebenernya yaaa kemarin2 aku gapernah mikir password semenjak dek Difa fokus meraih impian. Kenapa pake gojek padahal jarang ada promo, karna gopay ku mayan dan cuma ku buat pake trakteer tahi untuk membaca sebuah bacaan menyedihkan.","Twitter for Android",233,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/zahraaprilliqa/status/1326100963489280000","Z.","SUB-JBG","random day, random tweets |🌻| close friends only",,FALSE,24,54,0,20202,349,2019-07-07 14:21:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/1147873386632118272/1604485827",,"http://pbs.twimg.com/profile_images/1292415161915961345/cP3NWPUW_normal.jpg"
"x422472177","x1326100790797164544",2020-11-10 09:54:00,"amyourss_","BTX (Babang Terlalu Xtra)
(형이 너무 엑스트라)

Hyung/Oppa ini bakalan ngasih tau kamu kalo #Itsokaytobelebay dalam jalanin protokol J3K Gojek (Jaga kesehatan, kebersihan &amp; keamanan).

Kenapa harus lebay? Karena protokol GoCar &amp; GoRide juga lebay shay! https://t.co/Kkz4hddEmY","Twitter for Android",140,,,,FALSE,TRUE,0,1779,,,"Itsokaytobelebay",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1321361057479331847","BTX (Babang Terlalu Xtra)
(형이 너무 엑스트라)

Hyung/Oppa ini bakalan ngasih tau kamu kalo #Itsokaytobelebay dalam jalanin protokol J3K Gojek (Jaga kesehatan, kebersihan &amp; keamanan).

Kenapa harus lebay? Karena protokol GoCar &amp; GoRide juga lebay shay! https://t.co/Kkz4hddEmY",2020-10-28 08:00:00,"Twitter for Advertisers",6311,1779,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/amyourss_/status/1326100790797164544","R ♡","Busan","A Korean from LA that speaks Japaness. 박성진 오빠 너무 사랑해요.🖤 50% sambat 50% fangirlingan 🧕","https://t.co/RuXdiQFFlT",FALSE,270,165,0,35509,650,2011-11-27 09:08:20,FALSE,"https://t.co/RuXdiQFFlT","https://shopee.co.id/rhika_as",,"https://pbs.twimg.com/profile_banners/422472177/1599967385","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1312973161277747200/pmxE1N70_normal.jpg"
"x4086112454","x1326100573192478720",2020-11-10 09:53:09,"sendykrna","beli seblak di gojek, kerupuknya cuma tiga biji🤲🏻🤲🏻","Twitter for iPhone",51,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sendykrna/status/1326100573192478720","cen","","",,FALSE,332,390,0,854,1851,2015-11-01 02:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/4086112454/1600709630","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1308096704722292736/kPrlkkjp_normal.jpg"
"x1137988837483864065","x1326100528942608385",2020-11-10 09:52:58,"vieriaciatta","Hujan, laper, bapak gojek gaada yg mau ambil orderan.","Twitter for Android",53,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vieriaciatta/status/1326100528942608385","xexe","","",,FALSE,293,189,0,15219,1876,2019-06-10 07:44:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/1137988837483864065/1598809275",,"http://pbs.twimg.com/profile_images/1326104684822634496/6r3_Qc8D_normal.jpg"
"x173155612","x1326100273874432001",2020-11-10 09:51:57,"Okihita","Mb Alanda, kemungkinan, mikirnya kayak gini:

""Wah, kok ada minimum-pembelian? Kasihan dong yang uangnya dikit. Yang lagi bokek gimana? Yang anak rantau gimana? Kok jahat banget sih GoJek? Aku mau aturan ini diubah, biar harga makanan lebih terjangkau orang miskin. Aku spill ah."" https://t.co/zWDt2vuDiJ","TweetDeck",280,"x1326097580023902208","x173155612","Okihita",FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/EmdBI7YVkAAc7L6.jpg","https://t.co/zWDt2vuDiJ","https://twitter.com/Okihita/status/1326100273874432001/photo/1","photo","http://pbs.twimg.com/media/EmdBI7YVkAAc7L6.jpg","https://t.co/zWDt2vuDiJ","https://twitter.com/Okihita/status/1326100273874432001/photo/1",,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Okihita/status/1326100273874432001","Copy Ninja #WearMask","Laugh Tale","Devout Ravenclaw. Chaotic Neutral. DM/WA me to get free practical solutions for your problems—or responses to your fun questions. My other threads? Check Likes.","https://t.co/3djEnbYHtO",FALSE,12040,292,47,25874,1588,2010-07-31 15:56:48,FALSE,"https://t.co/3djEnbYHtO","https://wa.me/6281335607447",,"https://pbs.twimg.com/profile_banners/173155612/1591605276","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1281277934825684994/y3zesGyr_normal.jpg"
"x72790437","x1326100172808445953",2020-11-10 09:51:33,"Robi_YL","@CIMONNNNN Akhirnya naik gojek juga","Twitter for Android",24,"x1326026317301649409","x100788007","CIMONNNNN",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x100788007","CIMONNNNN","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Robi_YL/status/1326100172808445953","RobiYL","Tangerang, Indonesia","INTJ","https://t.co/FQYwMHk927",FALSE,310,325,1,25346,5703,2009-09-09 07:06:30,FALSE,"https://t.co/FQYwMHk927","http://robiyl.com",,"https://pbs.twimg.com/profile_banners/72790437/1592060797","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1295095604637384704/GzB_gpx8_normal.jpg"
"x1378919550","x1326100163954241542",2020-11-10 09:51:31,"sabrinaaaulia","@gopayindonesia selamat sore kak, mau menanyakan apabila ingin mengurus akun gojek yang perlu diverifikasi tetapi nomer yang saya gunakan sudah tidak aktif lagi bagaimana ya kak? karena di akun tersebut masih ada gopay yang tertinggal🙏🏻😢","Twitter for iPhone",237,,"x1024522797513461760","gopayindonesia",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1024522797513461760","gopayindonesia","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sabrinaaaulia/status/1326100163954241542","sab🕊","","",,FALSE,494,327,0,1591,246,2013-04-25 08:02:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1378919550/1604426708","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321080235069063168/MPX9QE1o_normal.jpg"
"x1378919550","x1326100059931381760",2020-11-10 09:51:06,"sabrinaaaulia","@gojekindonesia selamat sore kak, mau menanyakan apabila ingin mengurus akun gojek yang perlu diverifikasi tetapi nomer yang saya gunakan sudah tidak aktif lagi bagaimana ya kak? karena di akun tersebut masih ada gopay yang tertinggal🙏🏻😢","Twitter for iPhone",237,,"x226481275","gojekindonesia",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sabrinaaaulia/status/1326100059931381760","sab🕊","","",,FALSE,494,327,0,1591,246,2013-04-25 08:02:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1378919550/1604426708","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1321080235069063168/MPX9QE1o_normal.jpg"
"x416316001","x1326100090440749056",2020-11-10 09:51:13,"Hespribook","@gojekindonesia Min Gojek , kami customer kadang sedih kalau dengar pembagian antara aplikasi dan driver , apalagi taxi berbayar yg kerjasama ( maaf ya ) , kalau bisa pembagiannya ke driver dinaikkan lagi .. Kami doakan Gojek semakin maju bila driver2nya tambah sejahtera.","Twitter Web App",256,"x1326098282381074432","x226481275","gojekindonesia",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Hespribook/status/1326100090440749056","Kimchi","Indonesia","A mother , love family, have two funny kids, n  interest to follow someone who make me better..",,FALSE,282,368,0,2240,3225,2011-11-19 14:29:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/416316001/1599036932","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/636917122489122817/nH2IjZ_4_normal.jpg"
"x1186246536922988544","x1326100038024523776",2020-11-10 09:51:01,"diplanetvenus","@masmasjawabgt Mau salad buah mas. Dom jember. Tapi aku gak punya apps gojek atau grab karna memori hape tidak muat ~","Twitter for Android",102,"x1326092830528303105","x1210428303447740416","masmasjawabgt",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1210428303447740416","masmasjawabgt","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/diplanetvenus/status/1326100038024523776","Aliens.","Luar Angkasa ","you drew stars around my scars",,FALSE,5086,5005,1,20459,1505,2019-10-21 11:43:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/1186246536922988544/1604475327",,"http://pbs.twimg.com/profile_images/1325758823655567360/vlSTJ26X_normal.jpg"
"x268807851","x1326099992881242118",2020-11-10 09:50:50,"sweetcookieess","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for Android",75,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sweetcookieess/status/1326099992881242118","eru _(:ｪ｣ ∠)_","","sorry if my English is bad, not my first language  ●  sometimes draw  ●  call me eru  ●  awkward girl (´﹏` )  ●  Dragon Raja SEA s7: Erunii",,FALSE,144,194,2,38169,4617,2011-03-19 14:17:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/268807851/1602231472","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1314480182254739457/GUAiXyWB_normal.jpg"
"x2328049777","x1326099967971270656",2020-11-10 09:50:44,"uchihakinderman","Apapun itu ada rugi untung loh, contoh aja yg untung hotel,travel,taksi ojek gojek tukang parkir,warung makan,kafe,resto,pom sekitar bandara jadi naik loh penjualannya, ekonomi yg kek gini yg sulit dicari saat pandemi, apapun itu pasti ada rugi ada yg untungnya loh https://t.co/wkrvck4P2W","Twitter for iPhone",265,,,,TRUE,FALSE,0,0,,,,,"twitter.com/pandasoul14/st…","https://t.co/wkrvck4P2W","https://twitter.com/pandasoul14/status/1325993481894912000",,,,,,,,,,,"in","x1325993481894912000","@prayogayuliano @sagita_sindy @nurulfathiyya13 @falla_adinda rindu mah silahkan tp jangan ngerugiin org lain jg:) mana banyak yg ga pake masker, rawan jd rantai penyebar corona. trus bikin macet jg, org pd ketinggalan flight. 

jatuhnya dosa jg karna fanatik salah tempat",2020-11-10 02:47:36,"Twitter for Android",3,0,"x852174758015885313","pandasoul14","no one",0,91,1075,"","i'll tweet as i please | a no-follower fan acc,  pls DO NOT FOLLOW |",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/uchihakinderman/status/1326099967971270656","Yakali","Borneo","","https://t.co/SRJnNJWvOu",FALSE,847,200,0,1382,137,2014-02-05 02:09:08,FALSE,"https://t.co/SRJnNJWvOu","https://instagram.com/semmanarrizky?utm_source=ig_profile_share&igshid=52zaypi1hj71",,"https://pbs.twimg.com/profile_banners/2328049777/1574503631","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1213368575768973313/c4m6OLV9_normal.jpg"
"x2328049777","x1326099187058921478",2020-11-10 09:47:38,"uchihakinderman","Banyak mudharat? Oke ekonomi sekitar bandara terpenuhi, hotel pada full,kafe restoran warung makan rame puol, ojek gojek taksi rame, pom bensin laku keras, jgn cuman liat satu sisi deh mbak, liat juga sisi baiknya, di tengah pandemi sebagian masyarakt sekitar bndra jadi terbantu https://t.co/FpK2AWjEIP","Twitter for iPhone",279,,,,TRUE,FALSE,0,0,,,,,"twitter.com/diajengpdn/sta…","https://t.co/FpK2AWjEIP","https://twitter.com/diajengpdn/status/1325968577757806592",,,,,,,,,,,"in","x1325968577757806592","@wagayugu2 @falla_adinda Cinta boleh tapi lebih banyak mudharatnya atau baiknya nih kayak begini ditengah pandemi? Islam kan agama Rahmatan lil alamin ya, kenapa ga kita contohkan dengan melakukan tindakan yang lebih banyak baiknya? Misalnya cukup nunggu di rumah dengan berdzikir mendoakan beliau selamat",2020-11-10 01:08:38,"Twitter for Android",213,13,"x91735360","diajengPDn","OSIRIS✨ #MiFan",726,751,13733,"Indonesia","Bukan orang baik, tapi lagi berusaha jadi orang baik.
Hai stalker!",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/uchihakinderman/status/1326099187058921478","Yakali","Borneo","","https://t.co/SRJnNJWvOu",FALSE,847,200,0,1382,137,2014-02-05 02:09:08,FALSE,"https://t.co/SRJnNJWvOu","https://instagram.com/semmanarrizky?utm_source=ig_profile_share&igshid=52zaypi1hj71",,"https://pbs.twimg.com/profile_banners/2328049777/1574503631","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1213368575768973313/c4m6OLV9_normal.jpg"
"x1252137908720373760","x1326099954222342149",2020-11-10 09:50:41,"pakcanyull","@collegemenfess aku pas zoom lupa ga matiin mic nya. terus teriak 'ONTII ABANG GOJEK DATENG ITU PAKETNYA DIDEPAN AMBILL' langsung diketawain malu banget😭","Twitter for Android",137,"x1325962879447654401","x1046084008742801408","collegemenfess",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1046084008742801408","collegemenfess","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pakcanyull/status/1326099954222342149","ᴸcaca","di hati chanyeol","11 : 11",,FALSE,442,514,3,4078,5999,2020-04-20 07:32:06,FALSE,,,,"https://pbs.twimg.com/profile_banners/1252137908720373760/1599388143",,"http://pbs.twimg.com/profile_images/1318420625841479680/-Wic8dNm_normal.png"
"x236224513","x1326099700076802048",2020-11-10 09:49:40,"irenasaskiaaa","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for Android",75,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/irenasaskiaaa/status/1326099700076802048","Monica Irena Saskia","","",,FALSE,616,307,0,80913,437,2011-01-10 02:58:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/236224513/1548339200","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1322578322279157762/vh0Zwn0s_normal.jpg"
